lineNumber,colorGrade,leafGrade,stapleCode
18076,41,6,36
18077,41,5,36
18078,41,6,37
18079,41,6,37
18080,41,6,37
18081,41,5,36
18082,41,5,36
18083,41,4,36
18084,41,5,37
18085,41,5,37
18086,41,4,36
18087,41,4,36
18088,41,4,36
18089,41,5,37
18090,41,5,36
18091,41,5,36
18092,41,5,35
18093,31,4,37
18094,41,5,37
18095,41,5,37
18096,41,6,36
18097,41,6,36
18098,41,5,37
18099,41,5,35
18100,41,5,36
18101,41,4,36
18102,41,4,36
18103,41,4,35
18104,41,4,35
18105,41,5,36
18106,41,5,37
18107,41,5,35
18108,41,4,35
18109,31,4,37
18110,41,4,37
18111,41,5,37
18112,41,5,36
18113,41,5,37
18114,31,4,37
18115,31,4,37
18116,41,5,37
18117,41,5,36
18118,41,5,37
18119,41,4,37
18120,31,3,37
18121,31,4,37
18122,31,4,37
18123,31,4,37
18124,31,4,37
18125,31,4,37
18126,41,5,36
18127,41,5,36
18128,41,4,37
18129,31,4,37
18130,31,4,37
18131,31,3,36
18132,41,5,37
18133,41,5,36
18134,41,4,36
18135,31,4,37
18136,31,3,36
18137,31,3,36
18138,41,4,36
18139,41,4,37
18140,41,5,36
18141,41,5,36
18142,31,3,35
18143,31,4,37
18144,31,3,35
18145,31,3,35
18146,41,4,37
18147,41,5,38
18148,41,5,35
18149,41,5,36
18150,41,5,37
18151,41,5,37
18152,41,5,37
18153,41,5,37
18154,41,5,37
18155,41,5,36
18156,41,4,36
18157,41,4,36
18158,41,4,36
18159,31,4,37
18160,31,3,37
18161,41,4,36
18162,41,4,35
18163,41,4,36
18164,41,5,36
18165,41,4,36
18166,41,5,36
18167,41,5,36
18168,41,4,37
18169,41,5,37
18170,41,4,37
18171,41,4,37
18172,41,5,36
18173,41,4,37
18174,41,4,36
18175,41,5,37
18176,41,4,37
18177,41,5,36
18178,41,4,37
18179,41,5,37
18180,41,5,37
18181,41,4,36
18182,41,5,36
18183,41,5,36
18184,41,4,36
18185,41,4,36
18186,41,4,37
18187,41,4,36
18188,41,4,37
18189,41,4,36
18190,41,4,35
18191,41,4,37
18192,41,4,36
18193,41,4,36
18194,41,5,37
18195,41,4,37
18196,31,3,38
18197,41,4,37
18198,31,4,37
18199,41,4,36
18200,31,3,34
18201,41,5,37
18202,41,5,36
18203,41,4,37
18204,41,6,36
18205,41,5,36
18206,41,4,36
18207,41,4,36
18208,41,4,37
18209,41,5,37
18210,41,4,36
18211,41,5,36
18212,41,4,35
18213,31,3,35
18214,31,3,35
18215,41,4,37
18216,41,4,36
18217,41,4,37
18218,41,4,36
18219,41,4,36
18220,41,4,35
18221,41,4,36
18222,41,4,37
18223,41,4,36
18224,41,4,37
18225,31,3,37
18226,31,4,37
18227,31,4,37
18228,31,3,35
18229,31,4,37
18230,41,4,38
18231,41,4,36
18232,41,3,36
18233,41,3,37
18234,41,3,36
18235,41,3,37
18236,31,3,37
18237,41,4,37
18238,41,4,37
18239,41,4,37
18240,41,5,37
18241,41,5,36
18242,31,3,35
18243,31,3,34
18244,41,5,37
18245,41,5,35
18246,41,4,35
18247,41,4,36
18248,41,5,36
18249,41,4,37
18250,41,4,36
18251,41,4,36
18252,31,3,37
18253,31,4,37
18254,41,3,37
18255,31,4,37
18256,41,3,36
18257,41,4,37
18258,41,3,37
18259,41,4,37
18260,41,3,36
18261,31,4,37
18262,41,4,37
18263,41,4,37
18264,41,4,37
18265,41,4,36
18266,41,4,37
18267,41,4,37
18268,41,4,37
18269,41,5,36
18270,41,5,36
18271,41,5,37
18272,41,4,36
18273,41,4,36
18274,41,4,37
18275,31,4,38
18276,41,4,37
18277,31,4,37
18278,31,4,37
18279,31,4,38
18280,31,4,37
18281,31,4,37
18282,31,6,37
18283,31,5,37
18284,31,5,37
18285,31,4,37
18286,31,4,37
18287,31,5,38
18288,31,4,37
18289,31,5,38
18290,31,5,37
18291,31,4,37
18292,31,5,37
18293,31,5,36
18294,31,5,36
18295,31,5,37
18296,31,4,34
18297,31,5,37
18298,31,5,37
18299,31,4,37
18300,31,4,38
18301,31,3,38
18302,31,3,37
18303,31,4,38
18304,31,3,37
18305,31,4,38
18306,31,4,38
18307,31,4,37
18308,31,3,36
18309,31,4,37
18310,31,4,38
18311,41,3,37
18312,31,4,37
18313,31,4,37
18314,31,4,37
18315,31,5,37
18316,31,5,37
18317,31,4,36
18318,31,5,36
18319,31,5,37
18320,31,5,37
18321,31,5,37
18322,31,5,36
18323,31,5,36
18324,31,6,37
18325,31,6,36
18326,31,5,36
18327,31,3,36
18328,31,4,37
18329,31,4,37
18330,31,3,36
18331,31,3,36
18332,31,4,37
18333,31,4,37
18334,31,3,36
18335,31,3,37
18336,31,4,37
18337,31,4,37
18338,31,3,38
18339,31,3,37
18340,31,4,37
18341,31,3,37
18342,41,4,38
18343,31,4,37
18344,31,4,38
18345,41,5,37
18346,41,4,37
18347,41,4,36
18348,41,4,37
18349,31,4,37
18350,31,4,37
18351,31,3,36
18352,31,3,37
18353,31,3,37
18354,31,4,37
18355,31,3,38
18356,31,5,36
18357,41,4,36
18358,31,4,37
18359,41,3,36
18360,41,4,37
18361,41,4,37
18362,41,4,34
18363,31,4,37
18364,31,3,36
18365,31,3,36
18366,31,4,37
18367,31,4,37
18368,31,3,36
18369,31,4,37
18370,41,4,37
18371,31,4,37
18372,31,4,37
18373,31,4,37
18374,31,4,37
18375,41,4,37
18376,41,4,37
18377,31,3,37
18378,31,3,38
18379,31,3,37
18380,31,3,37
18381,31,3,37
18382,31,2,37
18383,31,3,37
18384,31,4,37
18385,31,4,37
18386,31,4,37
18387,31,4,37
18388,41,4,37
18389,31,3,36
18390,31,4,37
18391,31,4,37
18392,31,4,37
18393,41,4,36
18394,31,5,35
18395,41,5,37
18396,31,3,36
18397,31,3,37
18398,31,3,36
18399,31,3,37
18400,31,3,37
18401,31,3,38
18402,31,3,36
18403,31,3,37
18404,31,3,37
18405,31,3,37
18406,31,4,37
18407,31,3,37
18408,31,3,38
18409,31,4,38
18410,41,4,37
18411,31,4,38
18412,31,3,37
18413,31,3,37
18414,31,3,38
18415,31,4,37
18416,41,4,38
18417,31,3,37
18418,41,3,38
18419,31,4,37
18420,41,5,37
18421,41,3,37
18422,31,3,37
18423,41,4,38
18424,41,4,38
18425,31,4,37
18426,31,4,37
18427,31,3,37
18428,31,4,37
18429,31,3,37
18430,31,3,37
18431,31,3,39
18432,31,3,38
18433,31,3,37
18434,31,3,39
18435,31,3,37
18436,31,3,38
18437,31,3,37
18438,31,3,39
18439,31,4,37
18440,31,3,37
18441,31,3,37
18442,31,4,37
18443,41,4,38
18444,31,3,38
18445,31,3,37
18446,31,3,37
18447,41,4,38
18448,41,4,37
18449,31,3,36
18450,31,3,37
18451,31,3,37
18452,31,4,37
18453,31,3,37
18454,31,3,37
18455,31,3,37
18456,31,4,37
18457,31,3,36
18458,31,3,36
18459,31,3,37
18460,41,4,37
18461,31,3,37
18462,31,3,36
18463,31,3,37
18464,31,3,36
18465,31,3,37
18466,31,4,37
18467,31,4,37
18468,31,3,36
18469,31,3,36
18470,31,3,36
18471,31,3,36
18472,31,3,37
18473,31,3,37
18474,31,3,37
18475,31,3,37
18476,31,3,37
18477,31,3,38
18478,31,2,37
18479,31,3,37
18480,31,3,37
18481,31,3,35
18482,31,3,35
18483,31,5,36
18484,31,3,34
18485,31,3,37
18486,31,3,37
18487,31,3,37
18488,31,3,38
18489,31,3,38
18490,31,3,37
18491,31,3,38
18492,31,3,38
18493,31,3,37
18494,31,3,37
18495,31,3,38
18496,31,3,38
18497,31,3,37
18498,31,3,37
18499,31,3,38
18500,31,3,37
18501,31,2,36
18502,31,3,38
18503,31,3,37
18504,31,3,37
18505,31,3,36
18506,31,3,37
18507,31,3,37
18508,31,3,37
18509,31,3,36
18510,31,3,37
18511,31,3,36
18512,31,3,37
18513,31,3,36
18514,31,3,36
18515,31,3,37
18516,31,4,37
18517,31,3,37
18518,31,3,37
18519,31,3,37
18520,31,3,36
18521,31,3,37
18522,31,3,37
18523,31,3,37
18524,31,4,37
18525,31,3,37
18526,31,3,36
18527,31,3,35
18528,31,4,37
18529,31,4,37
18530,31,4,37
18531,31,5,36
18532,31,4,36
18533,31,5,37
18534,41,5,36
18535,31,4,36
18536,31,4,37
18537,31,4,37
18538,31,3,36
18539,31,3,36
18540,31,3,36
18541,31,3,36
18542,31,3,36
18543,31,3,35
18544,31,3,36
18545,31,3,36
18546,31,3,37
18547,31,3,36
18548,31,3,35
18549,31,3,36
18550,41,4,36
18551,31,3,36
18552,31,3,36
18553,31,3,35
18554,31,5,36
18555,31,3,36
18556,31,3,37
18557,41,4,36
18558,41,4,36
18559,31,4,37
18560,41,4,36
18561,31,5,36
18562,31,4,37
18563,31,4,38
18564,31,4,37
18565,31,4,38
18566,31,4,37
18567,41,4,36
18568,41,5,36
18569,41,5,36
18570,41,5,36
18571,41,4,36
18572,41,5,36
18573,41,5,36
18574,31,5,36
18575,41,4,36
18576,41,4,35
18577,41,5,36
18578,41,5,36
18579,31,4,37
18580,31,4,37
18581,41,4,36
18582,41,5,36
18583,31,4,37
18584,41,4,36
18585,31,5,37
18586,31,4,37
18587,31,5,37
18588,41,4,36
18589,31,3,35
18590,31,4,37
18591,31,4,37
18592,31,4,38
18593,31,5,36
18594,31,4,37
18595,31,5,37
18596,31,4,37
18597,31,4,37
18598,31,5,36
18599,31,3,36
18600,31,4,37
18601,41,4,36
18602,41,4,36
18603,31,4,37
18604,31,4,35
18605,31,4,37
18606,31,3,36
18607,31,4,35
18608,41,4,35
18609,31,4,36
18610,41,4,36
18611,31,4,36
18612,41,5,36
18613,31,4,36
18614,31,4,36
18615,31,4,35
18616,41,5,36
18617,31,4,35
18618,31,4,36
18619,41,4,36
18620,31,4,36
18621,31,4,36
18622,41,6,37
18623,31,4,36
18624,31,4,37
18625,31,5,36
18626,31,4,35
18627,31,4,37
18628,31,3,36
18629,31,4,36
18630,31,4,36
18631,31,4,37
18632,31,4,37
18633,31,4,36
18634,31,4,36
18635,31,4,37
18636,31,4,37
18637,31,4,36
18638,31,4,36
18639,31,4,36
18640,41,4,37
18641,31,5,36
18642,41,4,36
18643,41,4,36
18644,31,4,35
18645,31,4,35
18646,41,5,36
18647,41,4,36
18648,41,4,36
18649,31,4,35
18650,31,4,35
18651,31,4,35
18652,31,4,35
18653,31,4,35
18654,31,5,35
18655,31,5,35
18656,31,5,35
18657,31,5,34
18658,41,4,35
18659,41,4,35
18660,41,5,35
18661,41,5,35
18662,41,4,35
18663,41,5,35
18664,31,4,36
18665,41,5,35
18666,31,5,35
18667,31,4,35
18668,41,4,37
18669,41,5,35
18670,31,4,36
18671,41,4,36
18672,31,4,36
18673,41,5,36
18674,41,4,36
18675,41,4,36
18676,41,5,36
18677,41,5,35
18678,31,4,36
18679,41,4,35
18680,31,4,34
18681,41,4,36
18682,31,4,36
18683,31,4,36
18684,31,4,36
18685,31,4,36
18686,31,4,36
18687,31,4,36
18688,41,4,36
18689,31,4,35
18690,41,4,37
18691,31,4,36
18692,31,4,36
18693,31,4,35
18694,31,4,37
18695,31,3,37
18696,31,3,37
18697,31,3,36
18698,31,3,37
18699,41,4,37
18700,41,3,37
18701,41,4,36
18702,41,3,36
18703,41,4,37
18704,41,4,36
18705,41,4,37
18706,31,3,37
18707,31,3,37
18708,41,4,37
18709,41,4,37
18710,41,3,38
18711,41,3,37
18712,41,4,37
18713,41,4,37
18714,41,4,37
18715,41,3,38
18716,41,4,37
18717,41,3,38
18718,31,3,37
18719,31,3,38
18720,41,3,37
18721,41,4,35
18722,41,3,37
18723,41,3,37
18724,41,3,37
18725,41,3,36
18726,41,3,37
18727,31,3,37
18728,41,3,37
18729,31,3,36
18730,31,2,37
18731,41,3,37
18732,41,3,37
18733,41,3,36
18734,41,3,37
18735,41,3,37
18736,41,4,36
18737,31,4,35
18738,41,4,36
18739,31,4,36
18740,41,3,36
18741,31,3,36
18742,41,3,37
18743,31,3,37
18744,31,3,36
18745,31,3,37
18746,31,3,37
18747,41,3,37
18748,31,3,36
18749,41,3,37
18750,31,3,37
18751,31,3,35
18752,31,3,35
18753,41,3,38
18754,31,4,37
18755,31,3,36
18756,41,3,37
18757,31,3,34
18758,21,3,34
18759,21,3,34
18760,31,3,33
18761,31,3,34
18762,31,3,34
18763,31,3,34
18764,21,3,34
18765,21,3,33
18766,21,3,33
18767,31,3,34
18768,21,3,35
18769,21,2,35
18770,31,3,35
18771,21,3,35
18772,21,3,35
18773,21,3,36
18774,21,3,36
18775,21,4,36
18776,21,3,37
18777,21,3,35
18778,31,3,36
18779,21,3,36
18780,31,4,37
18781,31,3,36
18782,21,3,34
18783,21,3,35
18784,31,3,35
18785,21,3,35
18786,31,3,35
18787,31,3,36
18788,31,3,36
18789,31,4,35
18790,31,3,37
18791,31,3,36
18792,21,3,36
18793,31,3,37
18794,21,3,36
18795,31,4,36
18796,31,4,37
18797,31,4,37
18798,31,3,37
18799,21,3,35
18800,21,2,34
18801,31,2,34
18802,21,2,34
18803,31,3,34
18804,21,2,33
18805,31,2,34
18806,21,2,34
18807,21,3,33
18808,21,3,34
18809,31,3,34
18810,21,3,35
18811,21,3,34
18812,21,2,35
18813,31,3,34
18814,21,2,33
18815,21,3,35
18816,21,2,35
18817,31,3,33
18818,21,3,34
18819,31,3,34
18820,21,3,35
18821,21,2,35
18822,21,2,34
18823,31,2,33
18824,21,2,35
18825,21,2,34
18826,21,3,35
18827,21,2,35
18828,31,3,35
18829,31,3,33
18830,21,3,35
18831,21,3,34
18832,21,3,35
18833,31,3,34
18834,31,3,35
18835,21,3,34
18836,31,3,35
18837,21,3,35
18838,31,3,34
18839,21,3,35
18840,21,2,35
18841,31,3,34
18842,21,3,35
18843,21,3,36
18844,21,3,35
18845,21,3,34
18846,21,3,36
18847,21,3,36
18848,21,3,35
18849,21,3,35
18850,21,3,36
18851,21,3,35
18852,31,3,35
18853,21,3,35
18854,21,3,34
18855,21,2,35
18856,21,3,34
18857,21,3,35
18858,21,3,34
18859,21,3,35
18860,21,3,35
18861,21,3,35
18862,21,3,35
18863,21,3,34
18864,21,3,35
18865,41,5,37
18866,41,4,38
18867,31,3,33
18868,31,3,34
18869,31,3,34
18870,21,3,34
18871,21,3,34
18872,31,3,35
18873,31,3,34
18874,21,3,37
18875,31,3,33
18876,31,3,34
18877,31,3,34
18878,31,3,35
18879,31,3,35
18880,31,3,34
18881,41,4,35
18882,41,4,34
18883,31,3,36
18884,41,4,37
18885,41,5,36
18886,41,5,37
18887,41,5,38
18888,41,5,37
18889,41,4,37
18890,41,4,37
18891,41,5,37
18892,41,5,37
18893,41,5,36
18894,41,4,36
18895,31,3,37
18896,31,4,37
18897,31,4,37
18898,41,4,37
18899,41,4,37
18900,41,4,37
18901,31,4,37
18902,31,4,38
18903,31,4,37
18904,31,4,37
18905,31,4,37
18906,31,3,37
18907,41,4,36
18908,41,5,37
18909,41,4,37
18910,41,5,37
18911,51,5,38
18912,41,5,38
18913,41,5,36
18914,41,4,38
18915,41,5,37
18916,41,4,38
18917,31,4,37
18918,31,3,38
18919,31,3,38
18920,31,4,38
18921,41,4,37
18922,41,4,37
18923,31,4,39
18924,31,4,37
18925,31,4,37
18926,31,4,37
18927,31,4,37
18928,31,4,37
18929,31,3,37
18930,31,3,37
18931,31,4,38
18932,31,4,38
18933,31,4,38
18934,31,3,37
18935,31,3,37
18936,31,3,37
18937,31,3,37
18938,31,3,37
18939,31,3,37
18940,31,3,37
18941,31,3,36
18942,31,3,37
18943,31,3,37
18944,31,3,36
18945,31,3,36
18946,31,3,37
18947,31,3,37
18948,31,3,37
18949,31,3,37
18950,31,3,37
18951,31,3,37
18952,31,4,37
18953,31,3,37
18954,31,3,38
18955,31,4,34
18956,31,4,35
18957,31,3,36
18958,31,3,37
18959,31,3,38
18960,31,4,38
18961,31,3,38
18962,31,3,36
18963,41,3,37
18964,31,3,36
18965,31,4,38
18966,31,3,37
18967,31,3,36
18968,31,3,38
18969,31,3,38
18970,31,3,37
18971,41,4,37
18972,41,4,37
18973,41,4,37
18974,41,4,37
18975,41,5,38
18976,41,4,37
18977,41,4,38
18978,41,5,37
18979,41,5,37
18980,41,5,38
18981,41,5,38
18982,41,4,36
18983,31,3,37
18984,41,4,38
18985,41,4,37
18986,41,4,38
18987,41,5,38
18988,41,4,37
18989,41,4,37
18990,41,4,37
18991,41,4,37
18992,41,4,37
18993,41,4,37
18994,41,4,37
18995,41,4,37
18996,41,4,37
18997,41,4,37
18998,41,5,37
18999,41,5,37
19000,41,5,38
19001,41,5,37
19002,41,4,37
19003,41,5,38
19004,41,5,37
19005,41,5,37
19006,41,4,37
19007,41,4,37
19008,41,4,37
19009,41,4,37
19010,41,4,36
19011,41,4,37
19012,41,4,38
19013,41,4,37
19014,31,3,38
19015,31,4,37
19016,41,4,36
19017,41,3,35
19018,31,4,38
19019,31,3,37
19020,31,3,37
19021,31,3,37
19022,31,4,37
19023,41,4,37
19024,41,4,38
19025,31,3,37
19026,41,3,37
19027,41,3,37
19028,41,4,37
19029,41,4,37
19030,41,4,37
19031,41,3,38
19032,31,4,37
19033,41,3,37
19034,41,4,36
19035,41,5,38
19036,41,4,36
19037,41,3,37
19038,41,4,37
19039,41,4,37
19040,41,4,37
19041,41,4,37
19042,41,3,37
19043,41,3,37
19044,41,4,38
19045,41,3,37
19046,31,3,37
19047,31,3,37
19048,31,3,37
19049,31,3,37
19050,31,3,38
19051,31,3,37
19052,31,3,38
19053,31,3,37
19054,31,4,38
19055,31,4,36
19056,31,3,37
19057,31,3,38
19058,41,4,37
19059,51,4,37
19060,51,4,37
19061,41,4,37
19062,41,4,37
19063,41,4,37
19064,41,4,36
19065,41,4,38
19066,41,4,37
19067,41,3,37
19068,31,3,38
19069,31,3,37
19070,31,3,37
19071,31,3,36
19072,31,4,37
19073,31,4,37
19074,41,3,38
19075,31,3,38
19076,31,4,37
19077,41,3,37
19078,31,4,37
19079,31,3,37
19080,41,4,38
19081,31,3,37
19082,31,4,37
19083,31,3,37
19084,31,3,37
19085,31,3,37
19086,31,4,38
19087,31,3,37
19088,31,3,38
19089,31,3,37
19090,31,4,38
19091,41,3,38
19092,41,4,37
19093,41,3,37
19094,41,3,36
19095,41,3,37
19096,41,4,37
19097,41,4,37
19098,41,4,37
19099,41,4,37
19100,41,4,38
19101,41,4,37
19102,41,4,37
19103,41,3,37
19104,41,3,37
19105,41,4,37
19106,41,4,37
19107,41,4,38
19108,41,3,37
19109,31,3,37
19110,31,3,37
19111,31,3,37
19112,31,3,37
19113,31,3,37
19114,31,3,36
19115,31,4,35
19116,31,3,37
19117,31,3,37
19118,31,3,36
19119,31,3,36
19120,41,5,36
19121,41,4,35
19122,41,4,35
19123,41,4,36
19124,41,4,37
19125,41,5,37
19126,41,4,37
19127,41,5,37
19128,41,5,37
19129,41,4,37
19130,41,4,37
19131,41,4,36
19132,41,5,38
19133,41,4,37
19134,41,4,37
19135,41,4,37
19136,41,4,39
19137,41,4,37
19138,41,4,37
19139,41,4,38
19140,41,4,37
19141,41,4,38
19142,41,5,38
19143,41,4,38
19144,41,5,37
19145,41,4,37
19146,41,4,38
19147,41,4,37
19148,41,5,38
19149,41,5,39
19150,41,5,38
19151,41,4,36
19152,41,4,37
19153,41,4,36
19154,41,4,37
19155,41,4,37
19156,41,4,36
19157,41,4,36
19158,41,4,37
19159,41,4,37
19160,41,4,36
19161,41,5,37
19162,41,4,37
19163,41,4,36
19164,41,4,36
19165,41,4,36
19166,41,4,36
19167,41,5,37
19168,41,4,37
19169,41,4,36
19170,41,4,36
19171,41,4,36
19172,41,4,35
19173,41,4,36
19174,41,4,36
19175,41,4,36
19176,41,4,36
19177,41,4,36
19178,41,4,35
19179,41,4,36
19180,41,4,36
19181,41,4,36
19182,41,4,36
19183,41,4,36
19184,41,4,36
19185,41,4,36
19186,41,4,36
19187,41,4,36
19188,41,4,36
19189,41,4,36
19190,41,4,36
19191,41,4,37
19192,41,4,36
19193,41,4,36
19194,41,4,36
19195,41,4,34
19196,41,4,34
19197,41,4,37
19198,41,4,36
19199,41,4,36
19200,41,5,35
19201,41,5,37
19202,41,4,36
19203,41,4,35
19204,41,4,35
19205,41,4,36
19206,41,4,35
19207,41,4,36
19208,41,4,35
19209,41,3,36
19210,41,4,36
19211,41,4,35
19212,41,5,35
19213,41,4,35
19214,41,4,35
19215,41,5,36
19216,41,4,35
19217,41,5,36
19218,51,5,37
19219,41,4,36
19220,41,4,36
19221,41,4,35
19222,51,4,36
19223,41,4,35
19224,41,4,35
19225,41,4,36
19226,41,4,36
19227,41,4,36
19228,41,4,35
19229,41,4,36
19230,41,5,35
19231,51,5,35
19232,41,4,36
19233,51,5,37
19234,51,4,36
19235,51,4,36
19236,51,4,35
19237,51,4,36
19238,51,4,37
19239,41,6,36
19240,41,5,35
19241,41,3,34
19242,41,4,35
19243,41,4,35
19244,41,4,36
19245,41,4,34
19246,41,4,34
19247,51,4,35
19248,41,5,36
19249,41,5,35
19250,41,5,37
19251,41,5,36
19252,41,4,36
19253,41,5,35
19254,41,5,35
19255,41,5,36
19256,41,5,36
19257,41,5,34
19258,41,5,36
19259,41,5,35
19260,41,6,35
19261,41,5,34
19262,41,6,36
19263,41,5,35
19264,41,5,36
19265,41,5,36
19266,41,5,35
19267,41,5,35
19268,41,6,36
19269,41,6,36
19270,41,5,35
19271,41,5,35
19272,41,5,35
19273,41,6,35
19274,41,5,36
19275,41,4,34
19276,41,4,35
19277,41,4,34
19278,41,4,35
19279,41,4,34
19280,41,4,34
19281,41,4,35
19282,41,4,35
19283,41,3,35
19284,41,4,35
19285,41,4,35
19286,41,4,34
19287,41,4,35
19288,41,4,34
19289,41,3,35
19290,41,4,35
19291,41,4,35
19292,41,4,34
19293,41,5,35
19294,41,5,36
19295,41,6,36
19296,41,6,36
19297,41,5,34
19298,41,5,36
19299,41,6,35
19300,41,5,35
19301,41,5,36
19302,41,5,35
19303,41,5,35
19304,41,5,35
19305,41,6,36
19306,41,5,36
19307,41,5,36
19308,41,5,35
19309,41,6,35
19310,41,6,36
19311,41,5,37
19312,41,5,34
19313,41,5,36
19314,41,5,36
19315,41,6,34
19316,51,4,35
19317,41,4,34
19318,41,4,35
19319,41,4,35
19320,41,3,35
19321,41,4,35
19322,51,3,35
19323,51,3,35
19324,41,4,34
19325,41,3,34
19326,41,3,35
19327,41,4,35
19328,51,4,34
19329,41,4,34
19330,41,4,34
19331,41,4,35
19332,41,5,36
19333,41,5,36
19334,41,6,35
19335,51,4,34
19336,41,4,34
19337,41,4,34
19338,41,4,34
19339,41,3,34
19340,41,4,34
19341,41,4,33
19342,41,3,35
19343,41,4,34
19344,41,4,34
19345,41,3,34
19346,41,4,34
19347,41,4,34
19348,41,4,34
19349,41,3,34
19350,41,4,35
19351,41,4,35
19352,41,4,35
19353,41,4,34
19354,41,4,34
19355,41,3,35
19356,41,4,35
19357,41,4,35
19358,41,4,35
19359,51,4,36
19360,51,4,35
19361,51,4,34
19362,41,4,33
19363,41,4,34
19364,51,4,34
19365,51,3,35
19366,41,4,35
19367,41,4,35
19368,41,4,35
19369,41,4,35
19370,41,4,35
19371,41,4,34
19372,41,4,35
19373,41,4,34
19374,41,4,37
19375,41,3,34
19376,41,4,34
19377,41,4,35
19378,41,3,34
19379,41,4,35
19380,51,4,35
19381,41,3,34
19382,41,4,35
19383,41,3,34
19384,41,4,34
19385,51,4,35
19386,51,4,34
19387,41,3,34
19388,41,4,34
19389,51,4,35
19390,41,3,34
19391,41,4,34
19392,41,4,35
19393,41,4,35
19394,41,3,35
19395,41,3,34
19396,41,3,34
19397,41,3,35
19398,41,3,36
19399,41,3,36
19400,41,3,36
19401,41,3,36
19402,41,3,37
19403,41,3,36
19404,41,3,37
19405,41,3,36
19406,41,3,37
19407,41,3,36
19408,41,3,36
19409,41,3,36
19410,41,3,36
19411,41,3,35
19412,41,3,36
19413,41,2,36
19414,41,3,35
19415,41,2,36
19416,41,3,35
19417,41,3,35
19418,41,2,36
19419,41,3,34
19420,41,4,35
19421,41,4,34
19422,41,4,35
19423,51,4,37
19424,41,4,35
19425,41,3,36
19426,41,4,35
19427,41,3,36
19428,41,3,36
19429,41,3,36
19430,41,3,35
19431,41,3,36
19432,41,3,35
19433,41,3,35
19434,41,3,36
19435,41,3,36
19436,41,3,36
19437,41,3,35
19438,41,3,35
19439,41,4,35
19440,41,3,35
19441,41,3,35
19442,41,4,35
19443,41,3,34
19444,41,3,35
19445,41,3,34
19446,41,4,35
19447,41,3,35
19448,41,4,35
19449,41,3,35
19450,41,3,35
19451,41,4,35
19452,41,4,35
19453,41,2,36
19454,41,3,35
19455,41,3,35
19456,41,4,36
19457,51,4,35
19458,41,3,35
19459,41,3,36
19460,41,3,36
19461,41,3,36
19462,41,3,36
19463,51,3,36
19464,51,4,36
19465,51,4,36
19466,51,4,37
19467,41,4,36
19468,41,4,36
19469,41,5,36
19470,51,4,36
19471,41,4,35
19472,41,4,35
19473,41,4,36
19474,51,4,36
19475,41,4,36
19476,41,4,36
19477,41,4,36
19478,41,4,36
19479,41,4,36
19480,41,4,36
19481,41,4,37
19482,41,4,36
19483,51,3,37
19484,51,4,35
19485,51,4,36
19486,51,4,37
19487,41,4,36
19488,41,4,35
19489,41,3,35
19490,41,4,36
19491,41,5,36
19492,41,4,36
19493,41,4,36
19494,41,4,36
19495,41,4,35
19496,41,3,36
19497,41,3,37
19498,41,4,37
19499,41,3,36
19500,41,4,36
19501,41,4,35
19502,41,4,36
19503,41,4,36
19504,41,4,36
19505,41,3,35
19506,41,4,35
19507,41,4,36
19508,41,4,36
19509,41,4,35
19510,41,3,37
19511,41,4,35
19512,41,3,36
19513,51,4,37
19514,41,4,36
19515,41,4,35
19516,41,3,36
19517,41,3,37
19518,41,4,36
19519,41,3,36
19520,41,4,36
19521,41,3,35
19522,41,4,35
19523,41,3,35
19524,41,4,36
19525,41,4,36
19526,41,3,37
19527,41,4,36
19528,41,4,36
19529,41,4,35
19530,41,4,36
19531,41,3,35
19532,51,5,36
19533,51,5,36
19534,51,4,36
19535,51,5,35
19536,51,5,36
19537,41,5,36
19538,51,5,35
19539,51,5,36
19540,51,5,35
19541,41,4,36
19542,51,5,36
19543,51,5,36
19544,51,5,36
19545,51,5,37
19546,51,5,36
19547,41,4,35
19548,41,4,37
19549,51,4,35
19550,51,5,34
19551,51,4,36
19552,51,4,37
19553,41,4,35
19554,51,5,35
19555,51,5,36
19556,51,4,35
19557,51,5,35
19558,51,4,36
19559,51,5,35
19560,41,5,35
19561,51,5,36
19562,51,4,35
19563,41,5,35
19564,51,5,35
19565,41,5,34
19566,41,5,36
19567,41,5,36
19568,41,5,36
19569,51,5,36
19570,41,4,35
19571,41,5,35
19572,41,4,36
19573,41,5,36
19574,41,5,35
19575,41,5,36
19576,51,5,36
19577,51,5,37
19578,51,5,35
19579,51,5,35
19580,51,5,35
19581,51,5,34
19582,51,5,35
19583,51,4,34
19584,51,5,34
19585,51,5,34
19586,51,5,35
19587,51,5,34
19588,51,5,35
19589,51,5,35
19590,51,5,35
19591,51,5,35
19592,51,5,35
19593,51,5,36
19594,51,4,35
19595,51,4,35
19596,51,5,34
19597,51,4,35
19598,51,5,34
19599,51,5,35
19600,51,5,33
19601,51,5,35
19602,51,4,36
19603,41,4,37
19604,41,4,36
19605,41,5,36
19606,41,4,37
19607,41,4,36
19608,41,4,36
19609,41,4,36
19610,51,4,37
19611,51,5,34
19612,51,5,34
19613,41,3,37
19614,41,4,37
19615,51,4,37
19616,41,5,36
19617,41,4,36
19618,41,4,37
19619,41,4,37
19620,41,4,37
19621,41,4,37
19622,41,5,37
19623,41,5,37
19624,51,5,37
19625,41,5,37
19626,51,5,37
19627,51,5,37
